"product_tag_id","product_id","tag_id"
"3215","925","172"
"3216","725","74"
"3217","626","195"
"3218","29","105"
"3219","396","98"
"3220","185","41"
"3221","614","63"
"3222","967","148"
"3223","122","200"
"3224","999","78"
"3225","232","195"
"3226","790","98"
"3227","304","173"
"3228","580","105"
"3229","20","74"
"3230","428","128"
"3231","237","61"
"3232","64","127"
"3233","876","173"
"3234","479","98"
"3235","115","74"
"3236","171","173"
"3237","391","178"
"3238","802","12"
"3239","509","74"
"3240","565","173"
"3241","161","78"
"3242","925","63"
"3243","198","74"
"3244","631","178"
"3245","398","172"
"3246","951","17"
"3247","885","12"
"3248","886","76"
"3249","168","98"
"3250","548","61"
"3251","494","153"
"3252","628","14"
"3253","326","68"
"3254","51","200"
"3255","336","140"
"3256","425","73"
"3257","473","165"
"3258","816","26"
"3259","4","195"
"3260","87","195"
"3261","408","98"
"3262","11","106"
"3263","291","63"
"3264","399","173"
"3265","860","19"
"3266","796","165"
"3267","746","105"
"3268","41","105"
"3269","405","106"
"3270","802","98"
"3271","793","173"
"3272","785","6"
"3273","388","14"
"3274","41","62"
"3275","159","173"
"3276","305","14"
"3277","776","61"
"3278","602","63"
"3279","820","74"
"3280","913","63"
"3281","638","195"
"3282","986","105"
"3283","377","141"
"3284","815","48"
"3285","412","17"
"3286","653","73"
"3287","562","12"
"3288","208","63"
"3289","10","148"
"3290","407","140"
"3291","245","165"
"3292","287","144"
"3293","467","195"
"3294","970","63"
"3295","242","61"
"3296","513","153"
"3297","897","12"
"3298","751","148"
"3299","297","73"
"3300","599","111"
"3301","544","76"
"3302","847","178"
"3303","265","63"
"3304","774","173"
"3305","369","14"
"3306","219","105"
"3307","53","28"
"3308","188","182"
"3309","346","12"
"3310","576","63"
"3311","73","195"
"3312","979","71"
"3313","769","164"
"3314","613","105"
"3315","191","17"
"3316","550","172"
"3317","586","12"
"3318","122","111"
"3319","654","200"
"3320","293","74"
"3321","311","44"
"3322","440","148"
"3323","302","105"
"3324","9","98"
"3325","733","132"
"3326","403","98"
"3327","239","195"
"3328","509","200"
"3329","839","134"
"3330","447","105"
"3331","431","17"
"3332","954","98"
"3333","647","63"
"3334","864","61"
"3335","308","178"
"3336","140","173"
"3337","980","35"
"3338","286","14"
"3339","785","29"
"3340","115","200"
"3341","991","14"
"3342","825","17"
"3343","299","44"
"3344","281","74"
"3345","2","61"
"3346","253","63"
"3347","859","178"
"3348","820","200"
"3349","120","17"
"3350","136","105"
"3351","762","173"
"3352","624","61"
"3353","454","165"
"3354","832","74"
"3355","212","148"
"3356","521","74"
"3357","426","200"
"3358","812","176"
"3359","203","14"
"3360","643","98"
"3361","451","173"
"3362","889","57"
"3363","541","61"
"3364","441","12"
"3365","441","178"
"3366","11","195"
"3367","616","74"
"3368","107","153"
"3369","564","63"
"3370","82","0"
"3371","798","16"
"3372","318","173"
"3373","958","17"
"3374","341","106"
"3375","935","61"
"3376","730","117"
"3377","726","98"
"3378","869","173"
"3379","464","14"
"3380","441","155"
"3381","314","105"
"3382","956","195"
"3383","235","173"
"3384","481","63"
"3385","381","14"
"3386","53","131"
"3387","130","178"
"3388","21","98"
"3389","34","148"
"3390","708","105"
"3391","251","195"
"3392","924","162"
"3393","679","176"
"3394","786","173"
"3395","835","12"
"3396","775","14"
"3397","818","106"
"3398","739","148"
"3399","415","98"
"3400","699","74"
"3401","440","48"
"3402","213","178"
"3403","253","143"
"3404","923","118"
"3405","931","73"
"3406","809","98"
"3407","298","14"
"3408","546","173"
"3409","498","98"
"3410","101","106"
"3411","502","117"
"3412","25","17"
"3413","31","156"
"3414","428","148"
"3415","319","68"
"3416","729","153"
"3417","542","105"
"3418","398","63"
"3419","521","200"
"3420","728","195"
"3421","936","105"
"3422","265","166"
"3423","857","173"
"3424","970","17"
"3425","187","98"
"3426","549","165"
"3427","176","182"
"3428","152","173"
"3429","683","132"
"3430","160","74"
"3431","872","48"
"3432","231","91"
"3433","19","173"
"3434","711","74"
"3435","828","195"
"3436","720","105"
"3437","413","173"
"3438","165","14"
"3439","453","12"
"3440","690","83"
"3441","298","140"
"3442","370","98"
"3443","946","17"
"3444","202","10"
"3445","49","195"
"3446","662","141"
"3447","84","48"
"3448","787","14"
"3449","241","17"
"3450","784","148"
"3451","764","98"
"3452","489","153"
"3453","330","173"
"3454","920","180"
"3455","911","195"
"3456","759","72"
"3457","132","63"
"3458","881","196"
"3459","443","63"
"3460","240","176"
"3461","994","195"
"3462","669","178"
"3463","247","173"
"3464","644","165"
"3465","856","83"
"3466","59","98"
"3467","109","61"
"3468","606","188"
"3469","324","17"
"3470","194","172"
"3471","453","98"
"3472","812","73"
"3473","142","98"
"3474","153","14"
"3475","77","74"
"3476","13","17"
"3477","358","178"
"3478","536","98"
"3479","910","191"
"3480","12","153"
"3481","346","201"
"3482","564","17"
"3483","457","17"
"3484","671","63"
"3485","61","195"
"3486","295","148"
"3487","596","73"
"3488","372","195"
"3489","264","105"
"3490","388","200"
"3491","819","173"
"3492","965","14"
"3493","810","165"
"3494","491","178"
"3495","989","83"
"3496","407","134"
"3497","225","98"
"3498","167","134"
"3499","588","86"
"3500","429","29"
"3501","849","172"
"3502","267","183"
"3503","885","178"
"3504","206","141"
"3505","97","61"
"3506","331","14"
"3507","561","111"
"3508","736","173"
"3509","699","200"
"3510","982","63"
"3511","827","191"
"3512","465","98"
"3513","514","180"
"3514","504","105"
"3515","455","195"
"3516","305","200"
"3517","365","198"
"3518","882","14"
"3519","431","63"
"3520","14","61"
"3521","653","173"
"3522","229","17"
"3523","642","14"
"3524","619","12"
"3525","25","126"
"3526","377","198"
"3527","854","135"
"3528","408","61"
"3529","756","57"
"3530","348","63"
"3531","46","94"
"3532","859","12"
"3533","604","91"
"3534","824","136"
"3535","622","153"
"3536","559","14"
"3537","181","105"
"3538","102","173"
"3539","153","140"
"3540","907","73"
"3541","384","195"
"3542","118","115"
"3543","863","17"
"3544","942","98"
"3545","335","113"
"3546","77","200"
"3547","659","63"
"3548","575","105"
"3549","341","152"
"3550","148","88"
"3551","550","9"
"3552","680","177"
"3553","323","173"
"3554","890","61"
"3555","716","63"
"3556","670","105"
"3557","267","74"
"3558","954","12"
"3559","148","134"
"3560","790","201"
"3561","294","144"
"3562","395","68"
"3563","312","14"
"3564","717","173"
"3565","110","28"
"3566","101","43"
"3567","359","105"
"3568","66","98"
"3569","597","200"
"3570","928","121"
"3571","350","74"
"3572","229","14"
"3573","927","57"
"3574","633","63"
"3575","83","173"
"3576","807","61"
"3577","927","34"
"3578","38","156"
"3579","75","83"
"3580","910","105"
"3581","83","127"
"3582","891","148"
"3583","634","173"
"3584","486","12"
"3585","331","140"
"3586","847","195"
"3587","605","75"
"3588","553","147"
"3589","165","140"
"3590","974","148"
"3591","58","200"
"3592","394","173"
"3593","146","14"
"3594","882","17"
"3595","265","0"
"3596","193","105"
"3597","27","74"
"3598","149","98"
"3599","970","0"
"3600","247","176"
"3601","580","148"
"3602","238","191"
"3603","945","173"
"3604","645","132"
"3605","403","12"
"3606","251","178"
"3607","587","105"
"3608","3","165"
"3609","571","117"
"3610","700","98"
"3611","389","98"
"3612","525","182"
"3613","705","173"
"3614","713","48"
"3615","432","187"
"3616","981","105"
"3617","851","14"
"3618","965","17"
"3619","567","61"
"3620","379","195"
"3621","276","105"
"3622","90","61"
"3623","729","173"
"3624","153","17"
"3625","621","86"
"3626","718","14"
"3627","371","105"
"3628","333","68"
"3629","792","106"
"3630","160","134"
"3631","68","195"
"3632","741","182"
"3633","411","156"
"3634","78","98"
"3635","480","165"
"3636","822","85"
"3637","60","105"
"3638","393","17"
"3639","635","14"
"3640","472","98"
"3641","71","127"
"3642","876","193"
"3643","702","195"
"3644","178","173"
"3645","306","44"
"3646","445","74"
"3647","40","38"
"3648","161","98"
"3649","227","86"
"3650","324","14"
"3651","170","106"
"3652","787","17"
"3653","866","98"
"3654","795","61"
"3655","374","183"
"3656","956","109"
"3657","946","14"
"3658","947","78"
"3659","568","148"
"3660","666","57"
"3661","555","98"
"3662","39","74"
"3663","95","173"
"3664","174","148"
"3665","874","73"
"3666","709","106"
"3667","726","12"
"3668","886","165"
"3669","217","91"
"3670","489","173"
"3671","986","2"
"3672","849","63"
"3673","288","105"
"3674","12","173"
"3675","122","74"
"3676","70","200"
"3677","653","176"
"3678","930","172"
"3679","353","29"
"3680","696","119"
"3681","749","57"
"3682","474","195"
"3683","406","173"
"3684","766","63"
"3685","267","143"
"3686","170","192"
"3687","481","0"
"3688","164","153"
"3689","80","195"
"3690","768","74"
"3691","419","14"
"3692","105","85"
"3693","968","172"
"3694","960","134"
"3695","270","75"
"3696","80","26"
"3697","824","173"
"3698","272","63"
"3699","813","14"
"3700","840","178"
"3701","143","122"
"3702","152","153"
"3703","427","98"
"3704","426","180"
"3705","53","148"
"3706","821","98"
"3707","370","104"
"3708","52","61"
"3709","125","106"
"3710","657","195"
"3711","407","31"
"3712","530","148"
"3713","831","193"
"3714","811","3"
"3715","701","25"
"3716","300","74"
"3717","584","173"
"3718","106","195"
"3719","136","148"
"3720","723","57"
"3721","832","140"
"3722","116","98"
"3723","730","14"
"3724","583","63"
"3725","821","12"
"3726","501","173"
"3727","647","14"
"3728","839","74"
"3729","894","63"
"3730","879","39"
"3731","510","98"
"3732","363","61"
"3733","219","148"
"3734","740","195"
"3735","143","105"
"3736","431","183"
"3737","500","63"
"3738","22","62"
"3739","199","98"
"3740","677","99"
"3741","895","173"
"3742","932","17"
"3743","6","57"
"3744","904","98"
"3745","190","173"
"3746","134","74"
"3747","929","25"
"3748","593","98"
"3749","459","148"
"3750","774","153"
"3751","812","173"
"3752","354","76"
"3753","407","14"
"3754","621","17"
"3755","674","61"
"3756","906","86"
"3757","226","105"
"3758","382","41"
"3759","301","178"
"3760","958","14"
"3761","811","63"
"3762","321","105"
"3763","667","44"
"3764","477","41"
"3765","571","180"
"3766","282","98"
"3767","746","148"
"3768","825","14"
"3769","438","34"
"3770","203","17"
"3771","591","61"
"3772","791","182"
"3773","872","105"
"3774","118","195"
"3775","985","61"
"3776","70","40"
"3777","522","98"
"3778","201","172"
"3779","110","111"
"3780","981","165"
"3781","953","200"
"3782","688","12"
"3783","902","61"
"3784","274","14"
"3785","131","122"
"3786","395","74"
"3787","884","191"
"3788","191","14"
"3789","169","182"
"3790","500","86"
"3791","54","98"
"3792","489","127"
"3793","213","132"
"3794","934","74"
"3795","911","178"
"3796","752","195"
"3797","799","63"
"3798","644","191"
"3799","596","173"
"3800","414","200"
"3801","605","98"
"3802","46","131"
"3803","293","34"
"3804","294","98"
"3805","856","57"
"3806","920","17"
"3807","999","98"
"3808","356","173"
"3809","632","105"
"3810","20","200"
"3811","215","17"
"3812","737","180"
"3813","600","178"
"3814","907","173"
"3815","834","131"
"3816","502","14"
"3817","13","74"
"3818","577","173"
"3819","434","98"
"3820","755","47"
"3821","86","102"
"3822","123","98"
"3823","971","173"
"3824","407","74"
"3825","339","178"
"3826","828","98"
"3827","209","10"
"3828","773","63"
"3829","402","134"
"3830","266","173"
"3831","517","98"
"3832","996","0"
"3833","628","140"
"3834","224","91"
"3835","483","14"
"3836","888","173"
"3837","105","105"
"3838","476","34"
"3839","87","43"
"3840","750","61"
"3841","939","17"
"3842","104","118"
"3843","656","105"
"3844","10","185"
"3845","86","148"
"3846","805","173"
"3847","463","4"
"3848","459","151"
"3849","708","79"
"3850","794","14"
"3851","139","63"
"3852","206","98"
"3853","340","165"
"3854","446","41"
"3855","987","92"
"3856","644","105"
"3857","212","91"
"3858","222","140"
"3859","757","98"
"3860","337","173"
"3861","400","117"
"3862","452","91"
"3863","125","195"
"3864","446","98"
"3865","704","57"
"3866","849","83"
"3867","317","17"
"3868","272","143"
"3869","40","121"
"3870","305","140"
"3871","400","14"
"3872","160","117"
"3873","254","173"
"3874","116","61"
"3875","987","195"
"3876","522","38"
"3877","159","153"
"3878","996","180"
"3879","176","59"
"3880","324","74"
"3881","761","17"
"3882","208","172"
"3883","367","63"
"3884","560","187"
"3885","267","14"
"3886","135","98"
"3887","28","121"
"3888","822","105"
"3889","244","178"
"3890","972","14"
"3891","661","14"
"3892","853","148"
"3893","84","200"
"3894","676","195"
"3895","949","12"
"3896","672","173"
"3897","138","122"
"3898","868","109"
"3899","813","74"
"3900","1000","122"
"3901","19","90"
"3902","529","98"
"3903","450","17"
"3904","638","178"
"3905","54","195"
"3906","511","105"
"3907","655","61"
"3908","284","86"
"3909","414","111"
"3910","923","98"
"3911","678","63"
"3912","936","148"
"3913","612","75"
"3914","432","173"
"3915","120","60"
"3916","989","63"
"3917","612","98"
"3918","844","117"
"3919","483","140"
"3920","759","195"
"3921","278","73"
"3922","983","173"
"3923","542","148"
"3924","578","14"
"3925","844","143"
"3926","387","153"
"3927","284","63"
"3928","436","172"
"3929","495","14"
"3930","440","191"
"3931","317","140"
"3932","966","61"
"3933","793","176"
"3934","448","195"
"3935","625","148"
"3936","927","17"
"3937","883","61"
"3938","739","105"
"3939","255","14"
"3940","21","61"
"3941","852","98"
"3942","710","176"
"3943","384","98"
"3944","953","111"
"3945","531","195"
"3946","355","63"
"3947","855","73"
"3948","484","98"
"3949","389","61"
"3950","2","81"
"3951","486","132"
"3952","880","86"
"3953","673","14"
"3954","355","17"
"3955","257","191"
"3956","232","178"
"3957","650","12"
"3958","878","98"
"3959","749","17"
"3960","509","111"
"3961","984","14"
"3962","85","58"
"3963","820","111"
"3964","979","91"
"3965","783","178"
"3966","838","173"
"3967","46","74"
"3968","733","12"
"3969","96","200"
"3970","16","98"
"3971","133","173"
"3972","700","61"
"3973","597","74"
"3974","929","65"
"3975","838","127"
"3976","587","148"
"3977","880","132"
"3978","339","12"
"3979","329","86"
"3980","279","14"
"3981","527","173"
"3982","256","98"
"3983","39","14"
"3984","553","41"
"3985","108","200"
"3986","989","17"
"3987","901","14"
"3988","191","74"
"3989","652","86"
"3990","827","148"
"3991","640","63"
"3992","539","47"
"3993","650","98"
"3994","878","12"
"3995","832","134"
"3996","831","153"
"3997","951","63"
"3998","590","14"
"3999","276","148"
"4000","806","180"
"4001","797","195"
"4002","283","105"
"4003","804","106"
"4004","154","78"
"4005","557","63"
"4006","910","148"
"4007","402","191"
"4008","175","195"
"4009","304","73"
"4010","692","34"
"4011","755","173"
"4012","350","14"
"4013","657","9"
"4014","508","153"
"4015","929","105"
"4016","492","148"
"4017","922","131"
"4018","397","39"
"4019","597","137"
"4020","890","98"
"4021","217","14"
"4022","60","131"
"4023","622","173"
"4024","688","178"
"4025","422","98"
"4026","768","14"
"4027","906","103"
"4028","803","148"
"4029","58","74"
"4030","539","173"
"4031","962","182"
"4032","973","98"
"4033","630","191"
"4034","20","57"
"4035","343","17"
"4036","785","63"
"4037","824","93"
"4038","894","17"
"4039","464","34"
"4040","933","173"
"4041","111","98"
"4042","875","83"
"4043","228","173"
"4044","766","3"
"4045","503","41"
"4046","736","153"
"4047","24","156"
"4048","114","4"
"4049","445","14"
"4050","650","75"
"4051","540","37"
"4052","351","98"
"4053","134","14"
"4054","678","103"
"4055","708","188"
"4056","996","14"
"4057","977","17"
"4058","767","173"
"4059","260","143"
"4060","899","106"
"4061","666","17"
"4062","236","34"
"4063","40","98"
"4064","89","180"
"4065","610","176"
"4066","316","105"
"4067","23","98"
"4068","646","39"
"4069","307","74"
"4070","665","165"
"4071","967","180"
"4072","839","140"
"4073","23","121"
"4074","417","98"
"4075","363","173"
"4076","299","153"
"4077","848","148"
"4078","133","122"
"4079","445","17"
"4080","443","12"
"4081","280","73"
"4082","968","98"
"4083","985","173"
"4084","280","173"
"4085","519","132"
"4086","847","61"
"4087","389","87"
"4088","518","191"
"4089","977","106"
"4090","984","63"
"4091","683","12"
"4092","958","49"
"4093","519","178"
"4094","106","98"
"4095","123","4"
"4096","390","74"
"4097","269","14"
"4098","545","192"
"4099","434","127"
"4100","544","105"
"4101","98","200"
"4102","590","63"
"4103","736","142"
"4104","657","98"
"4105","656","34"
"4106","887","195"
"4107","346","98"
"4108","409","200"
"4109","126","165"
"4110","134","86"
"4111","445","40"
"4112","921","153"
"4113","901","63"
"4114","351","173"
"4115","626","141"
"4116","920","43"
"4117","171","182"
"4118","350","63"
"4119","902","173"
"4120","661","63"
"4121","833","170"
"4122","17","105"
"4123","478","57"
"4124","350","17"
"4125","292","73"
"4126","594","111"
"4127","429","98"
"4128","364","14"
"4129","267","86"
"4130","118","98"
"4131","402","74"
"4132","267","63"
"4133","686","73"
"4134","915","14"
"4135","823","98"
"4136","47","61"
"4137","686","173"
"4138","675","14"
"4139","512","98"
"4140","520","165"
"4141","175","55"
"4142","649","200"
"4143","293","0"
"4144","218","173"
"4145","414","83"
"4146","494","105"
"4147","578","63"
"4148","88","105"
"4149","79","74"
"4150","214","148"
"4151","201","98"
"4152","358","61"
"4153","766","12"
"4154","592","14"
"4155","997","173"
"4156","135","173"
"4157","826","153"
"4158","742","195"
"4159","495","63"
"4160","340","191"
"4161","834","28"
"4162","639","105"
"4163","281","14"
"4164","217","140"
"4165","752","98"
"4166","110","200"
"4167","693","176"
"4168","986","14"
"4169","590","86"
"4170","120","195"
"4171","118","61"
"4172","757","173"
"4173","208","9"
"4174","903","14"
"4175","284","98"
"4176","749","106"
"4177","419","172"
"4178","328","105"
"4179","449","165"
"4180","737","83"
"4181","300","140"
"4182","625","154"
"4183","835","98"
"4184","669","61"
"4185","41","14"
"4186","747","178"
"4187","446","173"
"4188","162","74"
"4189","817","105"
"4190","93","148"
"4191","63","195"
"4192","864","173"
"4193","167","140"
"4194","338","17"
"4195","376","14"
"4196","575","48"
"4197","797","61"
"4198","221","165"
"4199","92","61"
"4200","229","86"
"4201","467","98"
"4202","603","182"
"4203","301","44"
"4204","624","173"
"4205","156","98"
"4206","73","127"
"4207","724","50"
"4208","195","105"
"4209","861","98"
"4210","633","12"
"4211","27","17"
"4212","28","104"
"4213","319","137"
"4214","550","98"
"4215","9","61"
"4216","136","14"
"4217","541","173"
"4218","378","134"
"4219","155","140"
"4220","421","17"
"4221","559","83"
"4222","395","180"
"4223","233","165"
"4224","183","105"
"4225","734","105"
"4226","395","140"
"4227","458","173"
"4228","851","63"
"4229","146","63"
"4230","998","14"
"4231","780","195"
"4232","852","173"
"4233","262","143"
"4234","75","195"
"4235","861","12"
"4236","789","34"
"4237","633","98"
"4238","865","14"
"4239","719","173"
"4240","313","44"
"4241","835","38"
"4242","518","105"
"4243","645","12"
"4244","873","98"
"4245","243","17"
"4246","151","175"
"4247","185","73"
"4248","814","90"
"4249","768","63"
"4250","648","153"
"4251","912","105"
"4252","160","14"
"4253","41","74"
"4254","474","178"
"4255","353","118"
"4256","50","105"
"4257","782","14"
"4258","241","195"
"4259","903","74"
"4260","11","98"
"4261","868","178"
"4262","325","173"
"4263","316","142"
"4264","709","195"
"4265","599","200"
"4266","562","98"
"4267","268","73"
"4268","947","173"
"4269","715","148"
"4270","134","63"
"4271","253","132"
"4272","956","98"
"4273","589","105"
"4274","242","173"
"4275","801","34"
"4276","15","17"
"4277","792","195"
"4278","231","14"
"4279","996","63"
"4280","636","173"
"4281","246","178"
"4282","148","14"
"4283","390","134"
"4284","566","17"
"4285","278","105"
"4286","875","195"
"4287","2","173"
"4288","445","63"
"4289","170","195"
"4290","896","57"
"4291","698","142"
"4292","404","148"
"4293","35","121"
"4294","960","17"
"4295","689","111"
"4296","334","98"
"4297","85","61"
"4298","942","167"
"4299","813","63"
"4300","924","105"
"4301","658","191"
"4302","212","14"
"4303","617","173"
"4304","502","17"
"4305","419","63"
"4306","703","39"
"4307","827","57"
"4308","172","106"
"4309","71","67"
"4310","479","61"
"4311","53","74"
"4312","43","148"
"4313","57","96"
"4314","763","14"
"4315","523","14"
"4316","534","173"
"4317","773","178"
"4318","557","75"
"4319","891","200"
"4320","66","127"
"4321","393","195"
"4322","439","153"
"4323","163","98"
"4324","429","12"
"4325","979","140"
"4326","585","17"
"4327","704","195"
"4328","998","74"
"4329","833","153"
"4330","575","191"
"4331","695","187"
"4332","730","63"
"4333","979","17"
"4334","918","201"
"4335","82","195"
"4336","811","12"
"4337","462","178"
"4338","242","7"
"4339","845","173"
"4340","290","105"
"4341","91","180"
"4342","797","98"
"4343","129","14"
"4344","668","17"
"4345","124","74"
"4346","751","14"
"4347","605","173"
"4348","500","12"
"4349","175","41"
"4350","467","61"
"4351","4","81"
"4352","55","148"
"4353","451","73"
"4354","486","98"
"4355","495","83"
"4356","294","173"
"4357","89","106"
"4358","958","63"
"4359","691","165"
"4360","384","61"
"4361","188","148"
"4362","175","98"
"4363","880","98"
"4364","623","120"
"4365","184","106"
"4366","893","148"
"4367","853","74"
"4368","862","105"
"4369","569","98"
"4370","716","172"
"4371","718","63"
"4372","307","14"
"4373","712","173"
"4374","368","199"
"4375","157","105"
"4376","78","173"
"4377","224","14"
"4378","490","17"
"4379","929","14"
"4380","94","195"
"4381","629","173"
"4382","884","17"
"4383","405","195"
"4384","258","98"
"4385","367","178"
"4386","620","165"
"4387","558","39"
"4388","754","132"
"4389","883","153"
"4390","512","12"
"4391","141","14"
"4392","412","106"
"4393","389","173"
"4394","635","63"
"4395","53","200"
"4396","187","41"
"4397","946","63"
"4398","110","137"
"4399","341","98"
"4400","940","173"
"4401","488","195"
"4402","535","14"
"4403","823","12"
"4404","271","148"
"4405","452","14"
"4406","306","173"
"4407","905","148"
"4408","892","98"
"4409","571","195"
"4410","574","38"
"4411","694","34"
"4412","779","105"
"4413","262","117"
"4414","354","148"
"4415","813","17"
"4416","61","61"
"4417","177","195"
"4418","846","14"
"4419","993","111"
"4420","47","4"
"4421","30","98"
"4422","888","76"
"4423","740","178"
"4424","203","172"
"4425","328","68"
"4426","155","134"
"4427","395","17"
"4428","544","148"
"4429","892","144"
"4430","256","173"
"4431","533","83"
"4432","980","61"
"4433","957","105"
"4434","789","17"
"4435","773","12"
"4436","215","132"
"4437","369","63"
"4438","918","98"
"4439","173","173"
"4440","853","154"
"4441","607","98"
"4442","319","14"
"4443","224","140"
"4444","978","73"
"4445","754","195"
"4446","418","19"
"4447","240","105"
"4448","286","63"
"4449","795","173"
"4450","819","133"
"4451","657","61"
"4452","90","173"
"4453","918","12"
"4454","84","40"
"4455","167","17"
"4456","212","140"
"4457","484","173"
"4458","991","63"
"4459","367","12"
"4460","296","98"
"4461","976","39"
"4462","166","153"
"4463","247","165"
"4464","655","73"
"4465","718","17"
"4466","690","98"
"4467","672","36"
"4468","858","14"
"4469","556","148"
"4470","452","140"
"4471","379","98"
"4472","607","12"
"4473","363","7"
"4474","369","0"
"4475","547","14"
"4476","401","173"
"4477","874","105"
"4478","407","17"
"4479","203","63"
"4480","314","74"
"4481","300","17"
"4482","609","195"
"4483","930","98"
"4484","409","74"
"4485","860","25"
"4486","391","12"
"4487","259","165"
"4488","145","122"
"4489","662","173"
"4490","1000","148"
"4491","421","34"
"4492","528","57"
"4493","960","74"
"4494","68","98"
"4495","463","96"
"4496","319","140"
"4497","649","74"
"4498","219","91"
"4499","394","153"
"4500","619","98"
"4501","481","9"
"4502","825","63"
"4503","728","178"
"4504","78","127"
"4505","679","73"
"4506","89","43"
"4507","943","25"
"4508","274","63"
"4509","689","148"
"4510","973","173"
"4511","883","176"
"4512","491","61"
"4513","785","12"
"4514","725","14"
"4515","496","173"
"4516","485","14"
"4517","338","97"
"4518","72","17"
"4519","538","195"
"4520","693","67"
"4521","702","98"
"4522","637","74"
"4523","504","34"
"4524","667","73"
"4525","307","140"
"4526","623","17"
"4527","191","63"
"4528","251","61"
"4529","699","106"
"4530","772","148"
"4531","590","26"
"4532","203","86"
"4533","68","161"
"4534","59","130"
"4535","312","17"
"4536","621","195"
"4537","402","14"
"4538","807","173"
"4539","249","176"
"4540","932","195"
"4541","763","117"
"4542","342","165"
"4543","80","98"
"4544","418","105"
"4545","899","55"
"4546","796","14"
"4547","706","17"
"4548","154","153"
"4549","785","98"
"4550","502","63"
"4551","871","173"
"4552","761","195"
"4553","559","63"
"4554","36","5"
"4555","56","195"
"4556","55","131"
"4557","166","173"
"4558","239","178"
"4559","404","191"
"4560","110","74"
"4561","806","43"
"4562","715","191"
"4563","834","200"
"4564","725","117"
"4565","220","98"
"4566","155","14"
"4567","560","173"
"4568","202","105"
"4569","156","124"
"4570","770","34"
"4571","734","148"
"4572","321","68"
"4573","466","14"
"4574","303","98"
"4575","477","173"
"4576","854","98"
"4577","38","33"
"4578","690","195"
"4579","787","63"
"4580","237","173"
"4581","632","191"
"4582","725","17"
"4583","863","83"
"4584","99","61"
"4585","26","156"
"4586","300","14"
"4587","154","173"
"4588","547","63"
"4589","255","143"
"4590","419","0"
"4591","543","98"
"4592","705","73"
"4593","16","61"
"4594","772","131"
"4595","645","178"
"4596","824","105"
"4597","678","172"
"4598","694","14"
"4599","945","165"
"4600","937","98"
"4601","282","144"
"4602","240","165"
"4603","557","12"
"4604","410","61"
"4605","402","140"
"4606","103","17"
"4607","127","26"
"4608","572","173"
"4609","636","193"
"4610","919","105"
"4611","226","91"
"4612","401","153"
"4613","547","17"
"4614","341","12"
"4615","464","63"
"4616","261","173"
"4617","501","182"
"4618","941","17"
"4619","775","63"
"4620","599","74"
"4621","883","173"
"4622","236","17"
"4623","244","61"
"4624","545","195"
"4625","288","74"
"4626","167","14"
"4627","315","75"
"4628","381","63"
"4629","856","195"
"4630","4","98"
"4631","993","74"
"4632","865","34"
"4633","709","98"
"4634","638","61"
"4635","170","92"
"4636","789","14"
"4637","234","195"
"4638","643","173"
"4639","398","98"
"4640","310","178"
"4641","552","106"
"4642","966","4"
"4643","561","137"
"4644","569","12"
"4645","555","61"
"4646","949","98"
"4647","42","121"
"4648","332","173"
"4649","836","105"
"4650","536","127"
"4651","870","17"
"4652","141","63"
"4653","100","148"
"4654","706","14"
"4655","243","34"
"4656","827","74"
"4657","87","98"
"4658","618","200"
"4659","472","61"
"4660","9","81"
"4661","395","14"
"4662","249","173"
"4663","944","178"
"4664","516","74"
"4665","500","132"
"4666","962","48"
"4667","866","61"
"4668","583","26"
"4669","452","17"
"4670","993","137"
"4671","510","127"
"4672","620","105"
"4673","262","14"
"4674","581","98"
"4675","290","148"
"4676","178","182"
"4677","764","104"
"4678","79","200"
"4679","667","173"
"4680","656","14"
"4681","270","98"
"4682","846","17"
"4683","658","165"
"4684","309","105"
"4685","116","4"
"4686","664","98"
"4687","592","117"
"4688","15","57"
"4689","535","17"
"4690","22","14"
"4691","143","74"
"4692","977","63"
"4693","830","12"
"4694","675","140"
"4695","566","57"
"4696","14","47"
"4697","426","63"
"4698","78","153"
"4699","573","14"
"4700","978","173"
"4701","911","61"
"4702","737","63"
"4703","224","17"
"4704","664","12"
"4705","848","105"
"4706","930","187"
"4707","490","14"
"4708","352","34"
"4709","353","98"
"4710","42","98"
"4711","924","148"
"4712","455","178"
"4713","738","173"
"4714","343","63"
"4715","430","165"
"4716","189","195"
"4717","537","105"
"4718","123","61"
"4719","436","98"
"4720","60","28"
"4721","655","173"
"4722","353","12"
"4723","987","98"
"4724","60","74"
"4725","190","165"
"4726","144","178"
"4727","801","14"
"4728","922","74"
"4729","702","81"
"4730","67","177"
"4731","965","63"
"4732","668","14"
"4733","46","17"
"4734","260","63"
"4735","211","173"
"4736","666","195"
"4737","357","14"
"4738","828","61"
"4739","965","86"
"4740","44","195"
"4741","833","173"
"4742","979","14"
"4743","365","98"
"4744","980","101"
"4745","128","173"
"4746","103","180"
"4747","138","25"
"4748","759","98"
"4749","522","173"
"4750","671","178"
"4751","238","74"
"4752","882","63"
"4753","34","14"
"4754","350","83"
"4755","235","176"
"4756","912","42"
"4757","779","2"
"4758","518","148"
"4759","754","178"
"4760","522","153"
"4761","439","173"
"4762","642","63"
"4763","689","154"
"4764","369","17"
"4765","447","34"
"4766","286","123"
"4767","51","106"
